snr,cqi,ele_angle,mcs
2.1161825204152027,7.0,15.0,7
2.1161825204152027,7.0,20.0,7
2.1161825204152027,7.0,25.0,7
2.1161825204152027,7.0,30.0,7
2.1161825204152027,7.0,35.0,7
2.1161825204152027,7.0,40.0,8
2.1161825204152027,7.0,45.0,8
2.1161825204152027,7.0,50.0,8
2.1161825204152027,7.0,55.0,9
2.1161825204152027,7.0,60.0,9
2.1161825204152027,7.0,65.0,9
2.1161825204152027,7.0,70.0,8
2.1161825204152027,8.0,0.0,7
2.1161825204152027,8.0,5.0,8
2.1161825204152027,8.0,10.0,8
2.1161825204152027,8.0,15.0,8
2.1161825204152027,8.0,20.0,8
2.1161825204152027,8.0,25.0,7
2.1161825204152027,8.0,30.0,7
2.1161825204152027,8.0,35.0,8
2.1161825204152027,8.0,40.0,8
2.1161825204152027,8.0,45.0,8
2.1161825204152027,8.0,50.0,9
2.1161825204152027,8.0,55.0,9
2.1161825204152027,8.0,60.0,9
2.1161825204152027,8.0,65.0,9
2.1161825204152027,8.0,70.0,8
2.1161825204152027,9.0,0.0,7
2.1161825204152027,9.0,5.0,8
2.1161825204152027,9.0,10.0,8
2.1161825204152027,9.0,15.0,8
2.1161825204152027,9.0,20.0,8
2.1161825204152027,9.0,25.0,8
2.1161825204152027,9.0,30.0,8
2.1161825204152027,9.0,35.0,8
2.1161825204152027,9.0,40.0,8
2.1161825204152027,9.0,45.0,9
2.1161825204152027,9.0,50.0,9
2.1161825204152027,9.0,55.0,10
2.1161825204152027,9.0,60.0,10
2.1161825204152027,9.0,65.0,10
2.1161825204152027,9.0,70.0,9
2.1161825204152027,10.0,0.0,7
2.1161825204152027,10.0,5.0,7
2.1161825204152027,10.0,10.0,7
2.1161825204152027,10.0,15.0,8
2.1161825204152027,10.0,20.0,8
2.1161825204152027,10.0,25.0,8
2.1161825204152027,10.0,30.0,8
2.1161825204152027,10.0,35.0,8
2.1161825204152027,10.0,40.0,9
2.1161825204152027,10.0,45.0,9
2.1161825204152027,10.0,50.0,9
2.1161825204152027,10.0,55.0,9
2.1161825204152027,10.0,60.0,10
2.1161825204152027,10.0,65.0,9
2.1161825204152027,10.0,70.0,9
2.316182520415202,0.0,0.0,7
2.316182520415202,0.0,5.0,7
2.316182520415202,0.0,10.0,6
2.316182520415202,0.0,15.0,7
2.316182520415202,0.0,20.0,7
2.316182520415202,0.0,25.0,7
2.316182520415202,0.0,30.0,7
2.316182520415202,0.0,35.0,8
2.316182520415202,0.0,40.0,8
2.316182520415202,0.0,45.0,8
2.316182520415202,0.0,50.0,9
2.316182520415202,0.0,55.0,9
2.316182520415202,0.0,60.0,9
2.316182520415202,0.0,65.0,9
2.316182520415202,0.0,70.0,9
2.316182520415202,1.0,0.0,5
2.316182520415202,1.0,5.0,6
2.316182520415202,1.0,10.0,6
2.316182520415202,1.0,15.0,7
2.316182520415202,1.0,20.0,7
2.316182520415202,1.0,25.0,7
2.316182520415202,1.0,30.0,8
2.316182520415202,1.0,35.0,8
2.316182520415202,1.0,40.0,8
2.316182520415202,1.0,45.0,9
2.316182520415202,1.0,50.0,9
2.316182520415202,1.0,55.0,9
2.316182520415202,1.0,60.0,9
2.316182520415202,1.0,65.0,9
2.316182520415202,1.0,70.0,9
2.316182520415202,2.0,0.0,4
2.316182520415202,2.0,5.0,5
2.316182520415202,2.0,10.0,6
2.316182520415202,2.0,15.0,6
2.316182520415202,2.0,20.0,7
2.316182520415202,2.0,25.0,7
2.316182520415202,2.0,30.0,8
2.316182520415202,2.0,35.0,8
2.316182520415202,2.0,40.0,8
2.316182520415202,2.0,45.0,9
2.316182520415202,2.0,50.0,9
2.316182520415202,2.0,55.0,9
2.316182520415202,2.0,60.0,9
2.316182520415202,2.0,65.0,9
2.316182520415202,2.0,70.0,9
2.316182520415202,3.0,0.0,5
2.316182520415202,3.0,5.0,5
2.316182520415202,3.0,10.0,6
2.316182520415202,3.0,15.0,6
2.316182520415202,3.0,20.0,7
2.316182520415202,3.0,25.0,7
2.316182520415202,3.0,30.0,7
2.316182520415202,3.0,35.0,8
2.316182520415202,3.0,40.0,8
2.316182520415202,3.0,45.0,8
2.316182520415202,3.0,50.0,8
2.316182520415202,3.0,55.0,8
2.316182520415202,3.0,60.0,9
2.316182520415202,3.0,65.0,9
2.316182520415202,3.0,70.0,8
2.316182520415202,4.0,0.0,6
2.316182520415202,4.0,5.0,6
2.316182520415202,4.0,10.0,6
2.316182520415202,4.0,15.0,6
2.316182520415202,4.0,20.0,6
2.316182520415202,4.0,25.0,7
2.316182520415202,4.0,30.0,7
2.316182520415202,4.0,35.0,7
2.316182520415202,4.0,40.0,8
2.316182520415202,4.0,45.0,8
2.316182520415202,4.0,50.0,8
2.316182520415202,4.0,55.0,8
2.316182520415202,4.0,60.0,8
2.316182520415202,4.0,65.0,8
2.316182520415202,4.0,70.0,8
2.316182520415202,5.0,0.0,6
2.316182520415202,5.0,5.0,6
2.316182520415202,5.0,10.0,6
2.316182520415202,5.0,15.0,6
2.316182520415202,5.0,20.0,6
2.316182520415202,5.0,25.0,7
2.316182520415202,5.0,30.0,7
2.316182520415202,5.0,35.0,7
2.316182520415202,5.0,40.0,7
2.316182520415202,5.0,45.0,8
2.316182520415202,5.0,50.0,8
2.316182520415202,5.0,55.0,8
2.316182520415202,5.0,60.0,8
2.316182520415202,5.0,65.0,8
2.316182520415202,5.0,70.0,8
2.316182520415202,6.0,0.0,7
2.316182520415202,6.0,5.0,7
2.316182520415202,6.0,10.0,7
2.316182520415202,6.0,15.0,7
2.316182520415202,6.0,20.0,7
2.316182520415202,6.0,25.0,7
2.316182520415202,6.0,30.0,7
2.316182520415202,6.0,35.0,7
2.316182520415202,6.0,40.0,7
2.316182520415202,6.0,45.0,8
2.316182520415202,6.0,50.0,8
2.316182520415202,6.0,55.0,8
2.316182520415202,6.0,60.0,9
2.316182520415202,6.0,65.0,8
2.316182520415202,6.0,70.0,8
2.316182520415202,7.0,0.0,7
2.316182520415202,7.0,5.0,7
2.316182520415202,7.0,10.0,7
2.316182520415202,7.0,15.0,7
2.316182520415202,7.0,20.0,7
2.316182520415202,7.0,25.0,7
2.316182520415202,7.0,30.0,7
2.316182520415202,7.0,35.0,7
2.316182520415202,7.0,40.0,8
2.316182520415202,7.0,45.0,8
2.316182520415202,7.0,50.0,8
2.316182520415202,7.0,55.0,9
2.316182520415202,7.0,60.0,9
2.316182520415202,7.0,65.0,9
2.316182520415202,7.0,70.0,8
2.316182520415202,8.0,0.0,7
2.316182520415202,8.0,5.0,8
2.316182520415202,8.0,10.0,8
2.316182520415202,8.0,15.0,8
2.316182520415202,8.0,20.0,8
2.316182520415202,8.0,25.0,7
2.316182520415202,8.0,30.0,7
2.316182520415202,8.0,35.0,8
2.316182520415202,8.0,40.0,8
2.316182520415202,8.0,45.0,8
2.316182520415202,8.0,50.0,9
2.316182520415202,8.0,55.0,9
2.316182520415202,8.0,60.0,9
2.316182520415202,8.0,65.0,9
2.316182520415202,8.0,70.0,8
2.316182520415202,9.0,0.0,7
2.316182520415202,9.0,5.0,8
2.316182520415202,9.0,10.0,8
2.316182520415202,9.0,15.0,8
2.316182520415202,9.0,20.0,8
2.316182520415202,9.0,25.0,8
2.316182520415202,9.0,30.0,8
2.316182520415202,9.0,35.0,8
2.316182520415202,9.0,40.0,8
2.316182520415202,9.0,45.0,9
2.316182520415202,9.0,50.0,9
2.316182520415202,9.0,55.0,10
2.316182520415202,9.0,60.0,10
2.316182520415202,9.0,65.0,10
2.316182520415202,9.0,70.0,9
2.316182520415202,10.0,0.0,8
2.316182520415202,10.0,5.0,8
2.316182520415202,10.0,10.0,7
2.316182520415202,10.0,15.0,8
2.316182520415202,10.0,20.0,8
2.316182520415202,10.0,25.0,8
2.316182520415202,10.0,30.0,8
2.316182520415202,10.0,35.0,8
2.316182520415202,10.0,40.0,9
2.316182520415202,10.0,45.0,9
2.316182520415202,10.0,50.0,9
2.316182520415202,10.0,55.0,9
2.316182520415202,10.0,60.0,10
2.316182520415202,10.0,65.0,9
2.316182520415202,10.0,70.0,9
2.5161825204152013,0.0,0.0,7
2.5161825204152013,0.0,5.0,7
2.5161825204152013,0.0,10.0,7
2.5161825204152013,0.0,15.0,7
2.5161825204152013,0.0,20.0,7
2.5161825204152013,0.0,25.0,7
2.5161825204152013,0.0,30.0,7
2.5161825204152013,0.0,35.0,8
2.5161825204152013,0.0,40.0,8
2.5161825204152013,0.0,45.0,8
2.5161825204152013,0.0,50.0,9
2.5161825204152013,0.0,55.0,9
2.5161825204152013,0.0,60.0,9
2.5161825204152013,0.0,65.0,9
2.5161825204152013,0.0,70.0,9
2.5161825204152013,1.0,0.0,5
2.5161825204152013,1.0,5.0,6
2.5161825204152013,1.0,10.0,6
2.5161825204152013,1.0,15.0,7
2.5161825204152013,1.0,20.0,7
2.5161825204152013,1.0,25.0,8
2.5161825204152013,1.0,30.0,8
2.5161825204152013,1.0,35.0,8
2.5161825204152013,1.0,40.0,9
2.5161825204152013,1.0,45.0,9
2.5161825204152013,1.0,50.0,9
2.5161825204152013,1.0,55.0,9
2.5161825204152013,1.0,60.0,9
2.5161825204152013,1.0,65.0,9
2.5161825204152013,1.0,70.0,9
2.5161825204152013,2.0,0.0,5
2.5161825204152013,2.0,5.0,5
2.5161825204152013,2.0,10.0,6
2.5161825204152013,2.0,15.0,7
2.5161825204152013,2.0,20.0,7
2.5161825204152013,2.0,25.0,8
2.5161825204152013,2.0,30.0,8
2.5161825204152013,2.0,35.0,8
2.5161825204152013,2.0,40.0,8
2.5161825204152013,2.0,45.0,9
2.5161825204152013,2.0,50.0,9
2.5161825204152013,2.0,55.0,9
2.5161825204152013,2.0,60.0,9
2.5161825204152013,2.0,65.0,9
2.5161825204152013,2.0,70.0,9
2.5161825204152013,3.0,0.0,5
2.5161825204152013,3.0,5.0,5
2.5161825204152013,3.0,10.0,6
2.5161825204152013,3.0,15.0,6
2.5161825204152013,3.0,20.0,7
2.5161825204152013,3.0,25.0,7
2.5161825204152013,3.0,30.0,8
2.5161825204152013,3.0,35.0,8
2.5161825204152013,3.0,40.0,8
2.5161825204152013,3.0,45.0,8
2.5161825204152013,3.0,50.0,8
2.5161825204152013,3.0,55.0,8
2.5161825204152013,3.0,60.0,9
2.5161825204152013,3.0,65.0,9
2.5161825204152013,3.0,70.0,8
2.5161825204152013,4.0,0.0,6
2.5161825204152013,4.0,5.0,6
2.5161825204152013,4.0,10.0,6
2.5161825204152013,4.0,15.0,6
2.5161825204152013,4.0,20.0,6
2.5161825204152013,4.0,25.0,7
2.5161825204152013,4.0,30.0,7
2.5161825204152013,4.0,35.0,7
2.5161825204152013,4.0,40.0,8
2.5161825204152013,4.0,45.0,8
2.5161825204152013,4.0,50.0,8
2.5161825204152013,4.0,55.0,8
2.5161825204152013,4.0,60.0,8
2.5161825204152013,4.0,65.0,8
2.5161825204152013,4.0,70.0,8
2.5161825204152013,5.0,0.0,6
2.5161825204152013,5.0,5.0,6
2.5161825204152013,5.0,10.0,6
2.5161825204152013,5.0,15.0,6
2.5161825204152013,5.0,20.0,6
2.5161825204152013,5.0,25.0,7
2.5161825204152013,5.0,30.0,7
2.5161825204152013,5.0,35.0,7
2.5161825204152013,5.0,40.0,7
2.5161825204152013,5.0,45.0,8
2.5161825204152013,5.0,50.0,8
2.5161825204152013,5.0,55.0,8
2.5161825204152013,5.0,60.0,8
2.5161825204152013,5.0,65.0,8
2.5161825204152013,5.0,70.0,8
2.5161825204152013,6.0,0.0,7
2.5161825204152013,6.0,5.0,7
2.5161825204152013,6.0,10.0,7
2.5161825204152013,6.0,15.0,7
2.5161825204152013,6.0,20.0,7
2.5161825204152013,6.0,25.0,7
2.5161825204152013,6.0,30.0,7
2.5161825204152013,6.0,35.0,7
2.5161825204152013,6.0,40.0,7
2.5161825204152013,6.0,45.0,8
2.5161825204152013,6.0,50.0,8
2.5161825204152013,6.0,55.0,8
2.5161825204152013,6.0,60.0,9
2.5161825204152013,6.0,65.0,8
2.5161825204152013,6.0,70.0,8
2.5161825204152013,7.0,0.0,7
2.5161825204152013,7.0,5.0,7
2.5161825204152013,7.0,10.0,7
2.5161825204152013,7.0,15.0,7
2.5161825204152013,7.0,20.0,7
2.5161825204152013,7.0,25.0,7
2.5161825204152013,7.0,30.0,7
2.5161825204152013,7.0,35.0,7
2.5161825204152013,7.0,40.0,8
2.5161825204152013,7.0,45.0,8
2.5161825204152013,7.0,50.0,8
2.5161825204152013,7.0,55.0,9
2.5161825204152013,7.0,60.0,9
2.5161825204152013,7.0,65.0,9
2.5161825204152013,7.0,70.0,8
2.5161825204152013,8.0,0.0,7
2.5161825204152013,8.0,5.0,8
2.5161825204152013,8.0,10.0,8
2.5161825204152013,8.0,15.0,8
2.5161825204152013,8.0,20.0,8
2.5161825204152013,8.0,25.0,8
2.5161825204152013,8.0,30.0,7
2.5161825204152013,8.0,35.0,8
2.5161825204152013,8.0,40.0,8
2.5161825204152013,8.0,45.0,8
2.5161825204152013,8.0,50.0,9
2.5161825204152013,8.0,55.0,9
2.5161825204152013,8.0,60.0,9
2.5161825204152013,8.0,65.0,9
2.5161825204152013,8.0,70.0,8
2.5161825204152013,9.0,0.0,7
2.5161825204152013,9.0,5.0,8
2.5161825204152013,9.0,10.0,8
2.5161825204152013,9.0,15.0,8
2.5161825204152013,9.0,20.0,8
2.5161825204152013,9.0,25.0,8
2.5161825204152013,9.0,30.0,8
2.5161825204152013,9.0,35.0,8
2.5161825204152013,9.0,40.0,8
2.5161825204152013,9.0,45.0,9
2.5161825204152013,9.0,50.0,9
2.5161825204152013,9.0,55.0,10
2.5161825204152013,9.0,60.0,10
2.5161825204152013,9.0,65.0,10
2.5161825204152013,9.0,70.0,9
2.5161825204152013,10.0,0.0,8
2.5161825204152013,10.0,5.0,8
2.5161825204152013,10.0,10.0,8
2.5161825204152013,10.0,15.0,8
2.5161825204152013,10.0,20.0,8
2.5161825204152013,10.0,25.0,8
2.5161825204152013,10.0,30.0,8
2.5161825204152013,10.0,35.0,8
2.5161825204152013,10.0,40.0,9
2.5161825204152013,10.0,45.0,9
2.5161825204152013,10.0,50.0,9
2.5161825204152013,10.0,55.0,10
2.5161825204152013,10.0,60.0,10
2.5161825204152013,10.0,65.0,10
2.5161825204152013,10.0,70.0,9
2.7161825204152006,0.0,0.0,7
2.7161825204152006,0.0,5.0,7
2.7161825204152006,0.0,10.0,7
2.7161825204152006,0.0,15.0,7
2.7161825204152006,0.0,20.0,7
2.7161825204152006,0.0,25.0,7
2.7161825204152006,0.0,30.0,7
2.7161825204152006,0.0,35.0,8
2.7161825204152006,0.0,40.0,8
2.7161825204152006,0.0,45.0,8
2.7161825204152006,0.0,50.0,9
2.7161825204152006,0.0,55.0,9
2.7161825204152006,0.0,60.0,9
2.7161825204152006,0.0,65.0,9
2.7161825204152006,0.0,70.0,9
2.7161825204152006,1.0,0.0,5
2.7161825204152006,1.0,5.0,6
2.7161825204152006,1.0,10.0,6
2.7161825204152006,1.0,15.0,7
2.7161825204152006,1.0,20.0,7
2.7161825204152006,1.0,25.0,8
2.7161825204152006,1.0,30.0,8
2.7161825204152006,1.0,35.0,8
2.7161825204152006,1.0,40.0,9
2.7161825204152006,1.0,45.0,9
2.7161825204152006,1.0,50.0,9
2.7161825204152006,1.0,55.0,9
2.7161825204152006,1.0,60.0,9
2.7161825204152006,1.0,65.0,9
2.7161825204152006,1.0,70.0,9
2.7161825204152006,2.0,0.0,5
2.7161825204152006,2.0,5.0,5
2.7161825204152006,2.0,10.0,6
2.7161825204152006,2.0,15.0,7
2.7161825204152006,2.0,20.0,7
2.7161825204152006,2.0,25.0,8
2.7161825204152006,2.0,30.0,8
2.7161825204152006,2.0,35.0,8
2.7161825204152006,2.0,40.0,8
2.7161825204152006,2.0,45.0,9
2.7161825204152006,2.0,50.0,9
2.7161825204152006,2.0,55.0,9
2.7161825204152006,2.0,60.0,9
2.7161825204152006,2.0,65.0,9
2.7161825204152006,2.0,70.0,9
2.7161825204152006,3.0,0.0,5
2.7161825204152006,3.0,5.0,5
2.7161825204152006,3.0,10.0,6
2.7161825204152006,3.0,15.0,6
2.7161825204152006,3.0,20.0,7
2.7161825204152006,3.0,25.0,7
2.7161825204152006,3.0,30.0,8
2.7161825204152006,3.0,35.0,8
2.7161825204152006,3.0,40.0,8
2.7161825204152006,3.0,45.0,8
2.7161825204152006,3.0,50.0,8
2.7161825204152006,3.0,55.0,8
2.7161825204152006,3.0,60.0,8
2.7161825204152006,3.0,65.0,8
2.7161825204152006,3.0,70.0,8
2.7161825204152006,4.0,0.0,6
2.7161825204152006,4.0,5.0,6
2.7161825204152006,4.0,10.0,6
2.7161825204152006,4.0,15.0,6
2.7161825204152006,4.0,20.0,7
2.7161825204152006,4.0,25.0,7
2.7161825204152006,4.0,30.0,7
2.7161825204152006,4.0,35.0,7
2.7161825204152006,4.0,40.0,8
2.7161825204152006,4.0,45.0,8
2.7161825204152006,4.0,50.0,8
2.7161825204152006,4.0,55.0,8
2.7161825204152006,4.0,60.0,8
2.7161825204152006,4.0,65.0,8
2.7161825204152006,4.0,70.0,8
2.7161825204152006,5.0,0.0,6
2.7161825204152006,5.0,5.0,6
2.7161825204152006,5.0,10.0,6
2.7161825204152006,5.0,15.0,6
2.7161825204152006,5.0,20.0,7
2.7161825204152006,5.0,25.0,7
2.7161825204152006,5.0,30.0,7
2.7161825204152006,5.0,35.0,7
2.7161825204152006,5.0,40.0,7
2.7161825204152006,5.0,45.0,8
2.7161825204152006,5.0,50.0,8
2.7161825204152006,5.0,55.0,8
2.7161825204152006,5.0,60.0,8
2.7161825204152006,5.0,65.0,8
2.7161825204152006,5.0,70.0,8
2.7161825204152006,6.0,0.0,7
2.7161825204152006,6.0,5.0,7
2.7161825204152006,6.0,10.0,7
2.7161825204152006,6.0,15.0,7
2.7161825204152006,6.0,20.0,7
2.7161825204152006,6.0,25.0,7
2.7161825204152006,6.0,30.0,7
2.7161825204152006,6.0,35.0,7
2.7161825204152006,6.0,40.0,7
2.7161825204152006,6.0,45.0,8
2.7161825204152006,6.0,50.0,8
2.7161825204152006,6.0,55.0,9
2.7161825204152006,6.0,60.0,9
2.7161825204152006,6.0,65.0,9
2.7161825204152006,6.0,70.0,8
2.7161825204152006,7.0,0.0,7
2.7161825204152006,7.0,5.0,7
2.7161825204152006,7.0,10.0,8
2.7161825204152006,7.0,15.0,7
2.7161825204152006,7.0,20.0,7
2.7161825204152006,7.0,25.0,7
2.7161825204152006,7.0,30.0,7
2.7161825204152006,7.0,35.0,7
2.7161825204152006,7.0,40.0,8
2.7161825204152006,7.0,45.0,8
2.7161825204152006,7.0,50.0,8
2.7161825204152006,7.0,55.0,9
2.7161825204152006,7.0,60.0,9
2.7161825204152006,7.0,65.0,9
2.7161825204152006,7.0,70.0,8
2.7161825204152006,8.0,0.0,7
2.7161825204152006,8.0,5.0,8
2.7161825204152006,8.0,10.0,8
2.7161825204152006,8.0,15.0,8
2.7161825204152006,8.0,20.0,8
2.7161825204152006,8.0,25.0,8
2.7161825204152006,8.0,30.0,7
2.7161825204152006,8.0,35.0,8
2.7161825204152006,8.0,40.0,8
2.7161825204152006,8.0,45.0,8
2.7161825204152006,8.0,50.0,9
2.7161825204152006,8.0,55.0,9
2.7161825204152006,8.0,60.0,10
2.7161825204152006,8.0,65.0,9
2.7161825204152006,8.0,70.0,8
2.7161825204152006,9.0,0.0,7
2.7161825204152006,9.0,5.0,8
2.7161825204152006,9.0,10.0,8
2.7161825204152006,9.0,15.0,8
2.7161825204152006,9.0,20.0,8
2.7161825204152006,9.0,25.0,8
2.7161825204152006,9.0,30.0,8
2.7161825204152006,9.0,35.0,8
2.7161825204152006,9.0,40.0,8
2.7161825204152006,9.0,45.0,9
2.7161825204152006,9.0,50.0,9
2.7161825204152006,9.0,55.0,10
2.7161825204152006,9.0,60.0,10
2.7161825204152006,9.0,65.0,10
2.7161825204152006,9.0,70.0,9
2.7161825204152006,10.0,0.0,8
2.7161825204152006,10.0,5.0,8
2.7161825204152006,10.0,10.0,8
2.7161825204152006,10.0,15.0,8
2.7161825204152006,10.0,20.0,8
2.7161825204152006,10.0,25.0,8
2.7161825204152006,10.0,30.0,8
2.7161825204152006,10.0,35.0,8
2.7161825204152006,10.0,40.0,9
2.7161825204152006,10.0,45.0,9
2.7161825204152006,10.0,50.0,9
2.7161825204152006,10.0,55.0,10
2.7161825204152006,10.0,60.0,10
2.7161825204152006,10.0,65.0,10
2.7161825204152006,10.0,70.0,9
2.9161825204152,0.0,0.0,7
2.9161825204152,0.0,5.0,7
2.9161825204152,0.0,10.0,7
2.9161825204152,0.0,15.0,7
2.9161825204152,0.0,20.0,7
2.9161825204152,0.0,25.0,7
2.9161825204152,0.0,30.0,7
2.9161825204152,0.0,35.0,8
2.9161825204152,0.0,40.0,8
2.9161825204152,0.0,45.0,8
2.9161825204152,0.0,50.0,9
2.9161825204152,0.0,55.0,9
2.9161825204152,0.0,60.0,9
2.9161825204152,0.0,65.0,9
2.9161825204152,0.0,70.0,9
2.9161825204152,1.0,0.0,5
2.9161825204152,1.0,5.0,6
2.9161825204152,1.0,10.0,6
2.9161825204152,1.0,15.0,7
2.9161825204152,1.0,20.0,7
2.9161825204152,1.0,25.0,8
2.9161825204152,1.0,30.0,8
2.9161825204152,1.0,35.0,8
2.9161825204152,1.0,40.0,9
2.9161825204152,1.0,45.0,9
2.9161825204152,1.0,50.0,9
2.9161825204152,1.0,55.0,9
2.9161825204152,1.0,60.0,9
2.9161825204152,1.0,65.0,9
2.9161825204152,1.0,70.0,9
2.9161825204152,2.0,0.0,5
2.9161825204152,2.0,5.0,5
2.9161825204152,2.0,10.0,6
2.9161825204152,2.0,15.0,7
2.9161825204152,2.0,20.0,7
2.9161825204152,2.0,25.0,8
2.9161825204152,2.0,30.0,8
2.9161825204152,2.0,35.0,8
2.9161825204152,2.0,40.0,9
2.9161825204152,2.0,45.0,9
2.9161825204152,2.0,50.0,9
2.9161825204152,2.0,55.0,9
2.9161825204152,2.0,60.0,9
2.9161825204152,2.0,65.0,9
2.9161825204152,2.0,70.0,9
2.9161825204152,3.0,0.0,5
2.9161825204152,3.0,5.0,6
2.9161825204152,3.0,10.0,6
2.9161825204152,3.0,15.0,7
2.9161825204152,3.0,20.0,7
2.9161825204152,3.0,25.0,7
2.9161825204152,3.0,30.0,8
2.9161825204152,3.0,35.0,8
2.9161825204152,3.0,40.0,8
2.9161825204152,3.0,45.0,8
2.9161825204152,3.0,50.0,8
2.9161825204152,3.0,55.0,8
2.9161825204152,3.0,60.0,8
2.9161825204152,3.0,65.0,8
2.9161825204152,3.0,70.0,9
2.9161825204152,4.0,0.0,6
2.9161825204152,4.0,5.0,6
2.9161825204152,4.0,10.0,6
2.9161825204152,4.0,15.0,6
2.9161825204152,4.0,20.0,7
2.9161825204152,4.0,25.0,7
2.9161825204152,4.0,30.0,7
2.9161825204152,4.0,35.0,7
2.9161825204152,4.0,40.0,8
2.9161825204152,4.0,45.0,8
2.9161825204152,4.0,50.0,8
2.9161825204152,4.0,55.0,8
2.9161825204152,4.0,60.0,8
2.9161825204152,4.0,65.0,8
2.9161825204152,4.0,70.0,8
2.9161825204152,5.0,0.0,6
2.9161825204152,5.0,5.0,7
2.9161825204152,5.0,10.0,7
2.9161825204152,5.0,15.0,7
2.9161825204152,5.0,20.0,7
2.9161825204152,5.0,25.0,7
2.9161825204152,5.0,30.0,7
2.9161825204152,5.0,35.0,7
2.9161825204152,5.0,40.0,7
2.9161825204152,5.0,45.0,8
2.9161825204152,5.0,50.0,8
2.9161825204152,5.0,55.0,8
2.9161825204152,5.0,60.0,8
2.9161825204152,5.0,65.0,8
2.9161825204152,5.0,70.0,8
2.9161825204152,6.0,0.0,7
2.9161825204152,6.0,5.0,7
2.9161825204152,6.0,10.0,7
2.9161825204152,6.0,15.0,7
2.9161825204152,6.0,20.0,7
2.9161825204152,6.0,25.0,7
2.9161825204152,6.0,30.0,7
2.9161825204152,6.0,35.0,7
2.9161825204152,6.0,40.0,7
2.9161825204152,6.0,45.0,8
2.9161825204152,6.0,50.0,8
2.9161825204152,6.0,55.0,9
2.9161825204152,6.0,60.0,9
2.9161825204152,6.0,65.0,9
2.9161825204152,6.0,70.0,8
2.9161825204152,7.0,0.0,7
2.9161825204152,7.0,5.0,8
2.9161825204152,7.0,10.0,8
2.9161825204152,7.0,15.0,7
2.9161825204152,7.0,20.0,7
2.9161825204152,7.0,25.0,7
2.9161825204152,7.0,30.0,7
2.9161825204152,7.0,35.0,7
2.9161825204152,7.0,40.0,8
2.9161825204152,7.0,45.0,8
2.9161825204152,7.0,50.0,8
2.9161825204152,7.0,55.0,9
2.9161825204152,7.0,60.0,9
2.9161825204152,7.0,65.0,9
2.9161825204152,7.0,70.0,8
2.9161825204152,8.0,0.0,7
2.9161825204152,8.0,5.0,8
2.9161825204152,8.0,10.0,8
2.9161825204152,8.0,15.0,8
2.9161825204152,8.0,20.0,8
2.9161825204152,8.0,25.0,8
2.9161825204152,8.0,30.0,8
2.9161825204152,8.0,35.0,8
2.9161825204152,8.0,40.0,8
2.9161825204152,8.0,45.0,8
2.9161825204152,8.0,50.0,9
2.9161825204152,8.0,55.0,9
2.9161825204152,8.0,60.0,10
2.9161825204152,8.0,65.0,9
2.9161825204152,8.0,70.0,8
2.9161825204152,9.0,0.0,7
2.9161825204152,9.0,5.0,8
2.9161825204152,9.0,10.0,8
2.9161825204152,9.0,15.0,8
2.9161825204152,9.0,20.0,8
2.9161825204152,9.0,25.0,8
2.9161825204152,9.0,30.0,8
2.9161825204152,9.0,35.0,8
2.9161825204152,9.0,40.0,8
2.9161825204152,9.0,45.0,9
2.9161825204152,9.0,50.0,9
2.9161825204152,9.0,55.0,10
2.9161825204152,9.0,60.0,10
2.9161825204152,9.0,65.0,10
2.9161825204152,9.0,70.0,9
2.9161825204152,10.0,0.0,8
2.9161825204152,10.0,5.0,8
2.9161825204152,10.0,10.0,8
2.9161825204152,10.0,15.0,8
2.9161825204152,10.0,20.0,8
2.9161825204152,10.0,25.0,8
2.9161825204152,10.0,30.0,8
2.9161825204152,10.0,35.0,8
2.9161825204152,10.0,40.0,9
2.9161825204152,10.0,45.0,9
2.9161825204152,10.0,50.0,9
2.9161825204152,10.0,55.0,10
2.9161825204152,10.0,60.0,10
2.9161825204152,10.0,65.0,10
2.9161825204152,10.0,70.0,9
3.116182520415199,0.0,0.0,7
3.116182520415199,0.0,5.0,7
3.116182520415199,0.0,10.0,7
3.116182520415199,0.0,15.0,7
3.116182520415199,0.0,20.0,7
3.116182520415199,0.0,25.0,7
3.116182520415199,0.0,30.0,7
3.116182520415199,0.0,35.0,8
3.116182520415199,0.0,40.0,8
3.116182520415199,0.0,45.0,8
3.116182520415199,0.0,50.0,9
3.116182520415199,0.0,55.0,9
3.116182520415199,0.0,60.0,9
3.116182520415199,0.0,65.0,9
3.116182520415199,0.0,70.0,9
3.116182520415199,1.0,0.0,5
3.116182520415199,1.0,5.0,6
3.116182520415199,1.0,10.0,6
3.116182520415199,1.0,15.0,7
3.116182520415199,1.0,20.0,7
3.116182520415199,1.0,25.0,8
3.116182520415199,1.0,30.0,8
3.116182520415199,1.0,35.0,8
3.116182520415199,1.0,40.0,9
3.116182520415199,1.0,45.0,9
3.116182520415199,1.0,50.0,9
3.116182520415199,1.0,55.0,9
3.116182520415199,1.0,60.0,9
3.116182520415199,1.0,65.0,9
3.116182520415199,1.0,70.0,9
3.116182520415199,2.0,0.0,5
3.116182520415199,2.0,5.0,6
3.116182520415199,2.0,10.0,6
3.116182520415199,2.0,15.0,7
3.116182520415199,2.0,20.0,7
3.116182520415199,2.0,25.0,8
3.116182520415199,2.0,30.0,8
3.116182520415199,2.0,35.0,8
